C,0,0,4,1,0,7,10,19,10,10,79,10,18,10,80,79,0,0,0,3,0,36,4,36,53,9,69,53,10,10,36,7,0,6,0,0,7,10,10,79,79,10,26,79,10,10,10,33,0,10,0,0,10,241,235,79,10,8,10,10,10,76,10,79,0,0,0,0,255,252,255,255,79,19,10,0,10,79,10,10,0,10,0,235,235,79,235,195,247,255,9,4,3,79,10,79,10,60,0,79,41,79,79,235,255,186,79,10,0,26,0,13,0,15,10,10,10,79,79,79,255,115,79,10,10,10,0,0,1,0,1,1,10,10,56,120,255,255,0,10,0,0,0,0,7,4,79,41,145,10,10,168,246,255,9,0,0,7,0,0,10,0,10,235,241,235,235,195,137,255,11,0,0,0,0,0,0,0,0,0,0,128,128,237,0,230,0,0,3,0,79,0,0,0,0,10,0,0,0,237,23,128,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0
Y,0,0,3,0,3,3,3,3,74,0,17,3,60,3,3,0,74,0,3,0,30,3,3,3,3,74,2,3,3,3,3,0,3,3,1,3,3,3,3,3,27,50,228,3,3,43,47,74,3,0,1,3,23,74,3,60,23,3,147,3,12,176,51,0,3,3,74,13,3,74,74,3,2,74,43,228,3,3,4,0,0,0,0,74,3,74,74,33,74,3,14,48,2,0,3,0,3,0,7,74,3,9,3,74,3,255,222,255,0,0,9,0,1,2,2,16,3,74,3,78,248,234,3,234,3,0,3,3,3,0,74,3,3,3,5,255,234,18,255,74,0,0,3,3,0,0,3,3,234,234,3,235,212,74,253,234,255,0,0,0,0,0,0,0,3,246,234,237,234,200,1,18,0,0,0,0,0,0,0,0,0,0,234,255,0,9,74,25,16,0,0,0,0,0,0,0,0,0,0,9,1,1,9,0,9,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Y,0,0,3,1,0,3,74,3,74,3,3,3,74,3,72,3,0,0,3,3,3,3,3,41,2,3,1,3,1,74,3,0,0,0,58,3,3,3,3,3,0,60,74,38,0,25,9,3,3,3,0,3,70,3,3,3,27,3,74,30,2,65,74,0,0,3,0,74,3,3,3,32,3,74,40,246,0,32,3,3,23,0,3,30,74,3,2,74,3,3,124,255,0,0,23,2,0,0,3,48,74,3,3,3,1,234,74,255,0,0,3,0,0,9,33,3,74,3,3,234,74,255,234,74,0,0,0,3,0,0,0,59,252,24,1,234,0,255,104,185,104,0,74,74,0,0,0,3,0,234,255,242,183,18,251,255,1,0,0,1,0,0,0,0,3,0,255,240,7,234,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,109,2,2,1,0,0
Y,0,0,3,3,74,3,3,74,3,74,33,3,3,0,3,3,0,0,3,3,3,1,3,3,3,22,3,74,3,3,0,0,0,0,3,74,3,3,3,74,3,3,0,0,3,3,0,1,0,0,3,3,3,67,3,74,35,9,234,4,3,255,42,3,0,3,3,3,74,74,3,74,3,44,111,1,0,3,32,2,53,0,3,74,3,74,74,74,13,3,74,0,0,0,74,0,3,0,3,74,3,3,38,72,72,249,74,255,0,0,74,0,3,2,3,74,38,74,74,255,255,255,50,255,0,0,0,0,0,49,0,0,255,74,3,149,0,58,104,189,1,0,51,0,0,37,3,0,230,234,79,104,64,117,234,0,0,0,0,0,0,0,0,0,0,13,104,255,25,79,18,0,9,0,0,3,0,0,0,0,0,0,218,1,3,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,5,1,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,2
Y,0,0,0,3,3,3,3,3,74,58,3,0,3,3,74,3,0,0,0,0,2,17,3,3,3,45,34,3,34,0,18,1,0,3,0,3,3,3,50,3,3,3,3,0,3,74,59,3,0,0,3,3,17,3,3,10,3,9,228,3,0,3,58,3,53,3,74,3,57,3,23,9,74,3,234,2,0,0,3,0,0,3,3,3,3,3,3,3,3,0,255,0,63,0,74,3,0,3,0,34,3,36,0,3,74,255,255,1,2,0,3,0,3,0,0,3,3,43,64,253,24,255,255,165,0,0,2,60,3,0,3,3,23,0,0,255,104,74,234,241,0,0,1,3,0,0,0,3,104,234,80,234,156,18,104,153,2,0,0,0,0,0,0,0,0,1,234,104,219,9,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20,1,2,0,1,0
Y,0,3,0,0,2,3,3,30,3,61,130,3,3,2,240,3,0,0,3,0,3,3,3,74,3,2,74,2,33,74,74,3,0,0,54,3,3,3,32,23,3,3,25,0,0,74,74,20,0,3,3,2,21,3,32,3,74,3,3,3,0,23,3,3,0,60,5,3,3,3,3,3,3,3,3,255,3,0,74,3,3,3,74,0,3,3,1,3,3,1,25,234,111,0,3,0,3,3,51,24,3,74,3,74,165,255,255,239,0,0,67,3,3,3,0,3,39,74,74,234,63,255,83,22,0,0,3,3,0,0,0,214,234,3,3,234,104,252,234,161,0,0,3,0,0,1,12,1,159,49,244,234,25,0,104,48,9,0,0,35,0,0,0,0,0,144,104,7,0,234,0,253,0,0,0,0,0,0,0,0,0,0,104,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,1,0,23,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
Y,0,3,69,0,3,3,3,74,65,3,3,22,0,3,74,2,3,2,3,3,3,34,3,3,3,3,3,38,3,47,0,0,0,1,5,61,74,69,3,3,73,28,0,0,3,7,3,0,3,0,3,3,3,74,3,3,3,3,11,0,0,255,3,0,3,1,3,1,3,17,74,65,3,3,2,3,3,248,3,3,74,3,28,0,11,71,5,3,69,235,255,104,255,243,71,0,3,74,18,3,242,255,74,3,255,246,255,255,255,0,0,0,3,3,0,255,74,251,255,74,255,234,240,255,255,0,3,0,0,3,3,3,3,11,255,255,255,185,21,89,234,0,0,2,3,2,0,3,3,0,34,103,242,35,112,252,104,0,0,0,0,0,0,0,0,0,3,100,0,0,234,234,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,234,193,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,3,5,0,0
Y,0,0,0,72,3,74,3,3,3,3,3,3,99,3,15,1,0,0,0,3,3,74,3,3,79,3,0,3,75,221,2,0,3,10,0,69,3,3,3,3,3,74,68,3,3,74,0,0,0,0,3,74,3,3,3,3,74,12,3,74,76,3,48,1,2,3,3,74,0,3,3,3,3,3,0,0,255,74,56,3,3,0,3,3,74,0,0,3,1,2,161,246,234,66,122,1,5,52,61,74,254,255,0,0,255,74,74,255,105,0,3,0,3,25,74,3,74,255,237,234,177,234,255,255,0,0,3,3,2,3,2,0,0,34,236,255,234,255,40,234,181,0,3,1,0,0,0,3,0,3,255,15,234,145,106,219,0,0,0,3,0,0,2,2,0,1,0,50,1,0,255,255,24,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,74,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,234,1,2,1,2,2,0
Y,0,0,0,3,3,60,1,3,3,25,3,3,74,3,3,1,0,0,0,3,70,3,3,3,3,3,61,4,0,3,3,0,0,2,0,2,3,3,3,51,3,3,3,0,0,9,34,3,0,0,3,3,3,3,74,74,2,3,255,3,0,3,3,0,0,0,74,3,3,74,3,3,3,74,74,3,0,3,74,0,0,0,42,3,3,3,3,74,0,252,221,45,74,0,74,20,0,3,0,3,3,3,25,79,255,234,74,0,0,0,175,3,52,0,3,74,254,175,3,74,255,234,74,0,0,3,0,3,0,0,3,23,251,248,3,154,251,206,254,234,0,0,0,0,0,3,3,3,0,83,248,234,230,196,226,254,0,0,0,1,0,0,0,0,0,0,0,0,0,11,255,104,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0
Y,3,0,1,3,3,3,3,43,74,3,3,3,74,13,3,0,0,0,45,3,3,3,3,1,3,3,3,3,74,3,3,1,0,52,0,3,3,3,3,9,3,3,3,237,0,73,21,3,3,1,0,7,3,41,25,74,3,3,0,245,3,16,74,0,0,3,3,3,74,3,74,3,74,52,3,234,0,112,52,3,0,74,2,74,3,74,3,3,74,74,244,255,0,3,3,0,3,44,3,3,3,3,3,3,255,198,74,234,0,2,3,0,34,3,74,74,234,3,3,255,252,74,115,204,0,0,1,13,2,3,3,3,204,249,86,255,234,234,197,255,234,0,3,3,1,0,23,3,0,252,87,255,234,239,210,255,254,0,3,0,0,0,2,3,0,0,255,9,0,255,253,158,234,0,0,3,0,0,0,0,0,0,0,76,4,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,3,0,0
Y,0,3,3,3,3,1,3,1,3,3,3,3,3,3,3,0,3,3,3,3,74,3,2,3,3,3,50,0,74,74,0,0,3,3,0,3,74,3,74,3,3,3,3,237,2,255,0,1,6,0,74,3,3,3,74,3,3,74,56,255,0,74,22,0,74,3,3,69,3,3,53,0,3,2,3,119,0,74,74,0,59,3,61,74,46,2,60,3,59,250,237,255,48,255,3,0,0,56,74,55,0,3,3,3,255,239,255,74,244,1,51,0,3,3,74,253,255,235,0,255,255,234,255,74,74,0,3,0,3,0,0,3,74,104,255,255,255,234,237,0,241,0,3,3,3,3,3,1,1,82,255,130,255,255,161,234,25,0,2,0,0,2,0,0,0,0,3,18,0,201,234,255,234,0,0,2,0,0,0,0,0,0,0,1,228,1,3,0,254,165,0,0,0,2,0,0,0,0,0,0,0,77,0,1,8,234,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,1,0,0,0
Y,0,0,3,0,3,3,3,25,3,3,74,74,190,3,7,2,0,22,3,3,3,3,3,1,3,3,24,3,7,15,0,0,3,3,3,16,0,3,3,3,3,3,3,255,74,3,0,0,0,3,3,3,3,72,3,74,74,0,3,234,3,3,84,2,1,3,3,74,15,32,3,3,3,3,74,255,0,74,69,0,3,74,61,61,63,28,1,16,74,74,255,234,3,49,74,3,3,74,29,3,74,74,74,24,198,74,106,74,0,0,3,0,2,3,0,74,60,3,35,234,104,255,104,74,0,0,3,0,2,0,0,241,236,3,74,255,161,235,234,74,234,0,74,3,74,1,42,3,238,153,255,255,172,240,104,209,74,0,3,0,0,3,1,0,0,53,234,255,89,239,150,19,0,0,0,0,0,0,0,0,0,0,25,9,0,0,0,30,234,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
Y,3,3,3,3,3,3,3,74,3,3,3,25,198,0,1,3,0,0,0,0,3,3,3,3,74,3,3,3,3,85,3,0,0,3,3,3,3,3,3,3,74,34,3,3,0,74,3,0,0,3,3,3,3,3,3,3,3,74,16,255,0,74,74,3,0,0,3,3,3,48,74,3,3,3,3,255,0,74,74,3,32,43,3,3,74,43,1,3,43,3,255,255,0,1,34,0,0,0,0,3,74,74,74,69,234,74,255,74,0,0,7,0,74,3,1,3,74,3,3,255,255,234,234,255,0,0,25,0,1,3,0,255,234,248,3,255,193,240,255,74,0,0,0,1,0,0,0,0,0,104,255,254,234,18,0,255,234,0,0,0,0,0,0,0,0,0,104,0,14,0,0,170,255,0,0,0,0,0,0,0,0,0,0,89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
Y,0,0,3,0,3,3,32,3,3,3,3,3,88,74,0,1,0,3,3,3,3,3,1,58,3,74,10,3,3,3,3,0,3,3,3,3,16,73,3,3,3,3,3,234,3,43,74,1,3,3,0,3,3,3,3,3,3,3,3,255,0,74,73,3,0,27,3,3,3,3,3,3,74,3,0,255,2,74,47,2,0,3,3,3,41,3,74,3,74,173,74,108,2,3,74,3,3,3,74,3,61,41,0,74,65,74,153,149,0,0,74,0,5,3,2,54,74,3,0,253,74,3,74,255,104,0,3,0,2,74,0,255,234,255,68,255,255,255,255,255,74,0,74,2,0,3,3,2,58,252,249,249,234,104,0,115,82,0,1,3,0,0,0,0,0,39,170,124,159,2,175,0,21,0,0,0,0,0,0,0,0,2,27,0,4,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0
Y,0,2,3,15,3,3,3,23,3,74,3,0,255,3,36,3,0,69,2,4,3,3,3,0,24,3,0,3,3,53,0,0,0,0,0,3,3,10,3,3,74,74,74,0,3,255,0,3,1,3,3,1,3,3,1,3,3,3,3,218,2,61,31,3,1,61,3,3,74,0,3,3,74,1,3,251,2,74,3,3,2,3,3,3,3,3,42,21,3,3,255,255,1,3,74,3,0,0,74,3,74,3,3,77,234,0,74,255,0,0,3,0,3,0,74,3,3,3,51,255,250,255,74,74,0,0,0,55,0,0,74,234,234,3,1,248,234,255,255,251,234,0,0,39,0,3,3,0,82,74,234,255,104,254,255,255,5,0,74,0,1,32,0,0,0,3,104,104,34,0,210,0,0,0,0,0,3,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,1,1,5,0,0,60,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0
Y,0,0,0,0,3,0,2,3,74,3,74,3,233,3,254,3,0,3,0,9,9,3,3,59,74,3,3,3,3,9,3,0,0,3,0,3,3,3,47,12,74,74,247,3,0,74,36,0,0,0,3,0,65,3,1,74,3,0,255,74,0,74,142,3,0,0,3,1,74,3,61,71,74,3,10,204,3,74,123,1,0,0,74,3,42,3,3,68,74,0,47,255,0,3,74,3,28,3,45,3,3,14,32,255,247,74,74,255,0,0,3,0,41,1,17,32,36,15,2,255,254,245,255,234,0,0,3,0,0,2,2,234,255,50,3,255,244,234,234,255,85,0,74,1,0,3,3,3,166,242,255,234,25,92,186,181,255,0,74,2,0,0,0,3,0,74,189,234,0,0,255,18,0,0,0,0,0,0,0,0,0,0,195,0,1,3,18,104,246,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
Y,0,0,0,3,3,3,3,3,0,3,3,3,125,3,53,3,0,0,14,3,3,3,3,3,63,3,63,0,0,227,0,3,0,3,0,3,74,74,3,74,32,3,255,74,3,74,2,0,3,3,74,3,3,3,3,3,3,3,255,3,0,74,74,0,74,3,3,41,74,74,3,36,74,3,74,234,2,3,36,0,3,3,74,0,3,74,3,0,67,3,255,255,0,3,74,0,0,3,74,74,49,3,0,74,241,74,255,104,0,0,27,0,2,3,3,3,74,3,3,74,255,255,74,255,0,0,0,58,0,3,3,74,234,0,0,255,132,74,255,234,5,0,74,3,0,49,3,3,104,241,49,255,48,0,234,104,193,0,3,3,0,0,0,0,0,255,255,234,104,94,22,0,104,0,0,3,0,0,0,0,0,41,62,0,0,0,0,0,55,0,0,36,0,0,0,0,0,0,0,79,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0
Y,0,0,3,0,74,3,3,3,3,3,2,42,74,3,32,2,0,0,0,3,3,0,3,193,3,74,74,0,3,61,0,0,0,1,3,3,70,72,3,3,0,0,255,3,3,72,3,0,3,0,3,3,74,51,3,74,63,3,252,0,3,3,3,3,0,74,0,72,3,136,3,3,3,74,74,3,0,54,74,3,0,0,74,74,3,10,3,74,74,51,74,234,0,0,74,0,0,3,74,3,3,58,3,255,234,255,230,74,0,0,9,0,31,3,3,3,7,3,0,234,74,234,238,74,63,0,9,0,0,0,2,0,234,122,74,255,234,198,234,18,104,0,196,31,0,1,3,0,0,197,234,255,125,32,128,0,255,0,0,3,0,0,0,0,0,0,255,15,0,0,2,0,37,0,3,0,0,0,0,0,0,0,0,19,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Y,0,0,0,0,3,3,7,74,3,3,3,3,0,0,74,0,0,0,0,0,3,3,7,3,3,4,3,3,11,191,74,0,0,0,0,3,74,3,3,3,74,191,43,3,3,200,25,1,0,3,0,16,3,2,3,34,3,255,3,61,0,3,74,3,0,2,0,9,3,74,3,43,3,255,0,3,0,0,32,1,3,0,0,3,74,74,3,0,3,255,234,3,240,0,2,0,74,3,2,3,3,3,74,255,255,74,255,3,0,0,3,3,2,0,74,5,4,0,7,255,255,112,246,24,0,0,74,3,0,0,3,3,3,3,233,254,255,234,161,234,0,0,3,0,0,7,0,3,255,3,3,234,240,44,210,168,0,0,0,3,0,0,0,0,255,234,234,234,50,81,234,234,0,0,0,3,0,0,0,0,0,101,234,0,0,0,0,0,104,2,0,3,0,0,0,0,0,0,0,9,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
Y,0,0,0,3,3,3,3,74,3,3,3,3,120,3,247,3,3,0,0,3,3,3,3,3,74,47,0,3,3,0,3,3,0,0,3,3,3,3,3,3,255,47,3,9,0,104,3,0,3,3,0,74,3,1,3,3,3,3,234,74,3,3,74,3,65,2,3,3,74,47,30,3,3,3,255,74,3,3,3,3,3,3,3,3,3,3,3,74,3,74,255,3,0,2,3,0,3,3,0,3,74,3,74,255,104,74,234,234,0,0,3,0,3,2,74,3,74,0,74,234,234,255,255,74,0,0,0,0,0,0,3,3,74,3,3,255,255,104,104,0,0,0,3,0,0,3,0,0,252,142,255,255,104,255,255,234,18,0,0,0,0,0,3,0,0,0,185,0,91,18,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,12,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,255,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2
Y,0,0,0,3,3,3,3,74,0,74,74,3,74,74,3,3,0,3,0,2,0,74,3,74,74,3,16,3,70,3,0,0,3,3,3,62,3,74,3,21,3,20,3,68,0,3,20,2,1,74,3,3,74,3,3,3,3,1,3,246,3,150,74,0,13,74,3,3,3,13,3,74,3,74,3,255,2,11,74,3,0,0,52,3,3,25,2,25,255,0,250,201,3,0,3,1,0,3,1,46,59,3,74,255,255,74,255,255,0,0,1,0,3,244,74,74,19,2,74,255,235,255,18,212,0,0,3,0,0,0,3,234,234,7,3,255,133,255,255,255,0,0,3,0,0,0,0,0,2,255,255,234,234,74,128,238,0,0,1,0,0,2,0,0,2,2,63,86,0,175,240,105,0,0,2,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,74,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,21,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Y,0,0,1,3,3,3,3,9,3,3,3,3,74,0,56,3,0,0,0,74,3,3,56,3,74,1,0,3,1,255,0,3,2,3,69,3,3,3,3,3,8,3,54,3,3,74,56,3,3,10,3,3,3,30,52,55,3,3,255,21,2,10,3,45,3,3,0,3,3,0,69,74,3,0,242,3,0,3,74,0,3,3,0,15,3,74,3,2,74,255,74,2,0,0,3,0,0,74,3,0,11,3,2,255,245,74,255,234,0,0,3,0,3,0,3,74,3,3,6,255,255,74,250,104,0,0,3,0,0,21,2,255,234,3,3,234,104,234,229,254,0,0,11,0,3,3,0,3,74,234,239,255,255,94,234,234,0,0,0,0,0,0,0,3,0,0,104,0,0,104,50,104,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
Y,0,0,0,3,0,3,3,3,3,23,24,3,3,3,2,3,0,0,0,3,3,3,3,74,3,3,4,3,3,5,3,3,0,3,0,3,3,74,3,3,3,12,69,3,0,3,2,3,0,24,3,3,3,47,3,74,3,3,255,3,28,0,3,0,3,3,0,28,49,3,2,74,74,74,74,0,0,0,74,0,0,58,63,3,3,74,3,3,74,80,254,146,102,0,74,0,9,3,3,3,3,3,5,255,255,247,255,254,0,0,3,3,3,0,3,3,30,3,255,242,255,251,55,74,0,74,0,74,3,0,4,234,255,3,0,255,104,255,249,255,0,0,0,3,3,1,3,3,234,234,249,236,253,234,234,234,0,0,0,49,0,0,0,0,0,168,120,120,0,234,234,252,0,0,0,3,0,0,0,0,0,0,0,74,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,204,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,2,0
Y,0,0,0,2,74,5,3,3,21,3,74,0,3,3,217,2,0,3,3,3,3,0,3,3,21,3,3,3,3,244,3,74,2,0,3,56,27,3,1,42,10,56,255,66,3,210,41,3,0,3,3,3,21,74,0,3,56,74,234,3,0,74,16,2,4,3,74,74,18,0,0,74,3,3,249,3,0,0,3,0,3,3,11,3,56,74,21,56,228,119,74,2,0,1,107,0,0,40,46,1,48,3,44,246,255,255,255,14,7,0,69,58,3,74,3,3,63,3,74,255,246,255,234,239,0,0,74,0,0,3,65,239,74,3,3,104,255,74,255,255,2,0,74,0,0,3,0,0,234,234,255,255,255,196,234,250,0,0,0,0,0,0,3,0,3,249,239,234,234,234,234,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,234,4,1,0,2,0,0
Y,0,0,1,3,3,3,3,3,74,74,3,59,14,3,84,1,0,0,3,3,1,68,3,3,3,3,3,3,0,255,3,3,0,0,14,1,3,0,74,3,0,74,3,0,0,252,0,3,0,74,3,3,3,3,69,3,3,3,234,249,3,255,74,0,0,74,3,71,3,65,74,0,3,255,255,149,0,3,74,0,0,3,3,39,3,74,3,52,74,255,255,2,0,0,74,0,3,0,3,3,3,0,65,252,255,255,198,0,0,0,3,3,0,74,0,0,49,43,3,255,234,235,255,255,0,0,34,3,0,43,3,255,234,0,3,104,25,104,242,234,1,0,74,29,0,0,3,0,151,182,255,234,193,245,24,255,0,0,0,0,0,0,3,0,0,0,102,104,104,249,213,104,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
